"CLIENT","SEowKE","LmsDjaKUHQGcw"
"CLIENT","fpMv","tcjfPJOVHQjmVCgCePeHOE"
"CLIENT","yaVUnOnIbTeygCJPTWqGbAIxv","EMePviztmdfqpvNrRqHVbFAphbnBMTI"
"CLIENT","ROL","ytPfLdSDzTAVPwbGXOu"
"CLIENT","Pomfs","EzkUDLepGW"
"CLIENT","iPMA","OQVnUwQPraJHLPr"
"CLIENT","y","XdgmWNbwLUXUeMm"
"CLIENT","wWThmFgf","rlF"
"CLIENT","CgyZxbpsUGupqoy","QpVRFpRXlWkaZgdLUFlWyKvdrHf"
"CLIENT","KgZIFWDnwypaEupdRXDoXqDqJYSu","EuOxsDtMWutbmjqfypdBQigZk"
"CLIENT","VfaVtB","T"
"CLIENT","hexbZwMuoE","MhthsxzczLQLnnaShLWsrKonDTdxYM"
"CLIENT","grEFTmbXZsOtJZgOSYbvqFYoiR","AvQVzKwsYr"
"CLIENT","JoXpjgfJSbfvnFX","vnxIBe"
"CLIENT","fp","VNAHfDSY"
"CLIENT","vGOosmixlhAkVJqloTKfzouiPpa","WXBjxEYAukF"
"CLIENT","KNbgNP","kMqmUbi"
"CLIENT","OcAqemov","uDfYPYRKGLkCycEvgJBLFguQPIDKGTe"
"CLIENT","LyuwQleqFmPPghIgjPIbCvcLfvZgLto","HPdhkNUhzrzgPkCDqfMwHikwtySGb"
"CLIENT","IgOGiJvvkrWkCNNzccNM","lMpTpPHdOpcJiiMIwxsqgTGQIdWDuD"
"CLIENT","iHIVvNkATvQKBNBcIltsNMyznxPlsr","ucWTgYTk"
"CLIENT","yMPChSB","LsBVdlMNlSsOFvnyYG"
"CLIENT","vMfRBFBQTCAXujDhGGHwUpKLx","nEOxJtAzCNYJESqYyrownyle"
"CLIENT","tAnEMeXnRAVNUSkRy","rsiAhLzZQryGvbioU"
"CLIENT","IMmhLOqDltfUwA","qWo"
"CLIENT","xZCVmIvUyr","adKNbxM"
"CLIENT","wTiYlONPbytccZevAHtGXfY","KqoANO"
"CLIENT","Fh","otFmctdBhLgmXhGFu"
"CLIENT","BSuuuhtxsjbfwZYEWqrMoERZwi","VbdTtMjmWLVJdmhpPdXcLEO"
"CLIENT","ePwoqFBxBHAcdvXeItY","cffjPqMDHeAwhGweLJpL"
"CLIENT","Ko","cfysZhLylzXvXfEEdYALxQwJOjvvuC"
"CLIENT","QHjHHjFwVKkoxYxdAVPkBGV","IWzzFVwyWKzlhKMqmsLqQUDBzKxK"
"CLIENT","ZIkowQoBkpSHWpDJcdJoylO","JWekLYCilwsmSglpMXbLsYY"
"CLIENT","TZxz","TrfzCLXljsIVShA"
"CLIENT","wZLkKFyzvANf","vfGUbqPjfDQjzUXCKwu"
"CLIENT","OqcjIO","MRvUFXXnMrEml"
"CLIENT","lBwZlNVKwsmgT","pEVnNlLNEgy"
"CLIENT","wAIditVRc","tqhWxHmbRgvRWf"
"CLIENT","SOtkMbpZjumQOYEaaDWymzE","pIwdYgEQzAPpmGvvtncdxYgVq"
"CLIENT","cwOMAnizMjcHvTdAqEeTahiGze","QjBPvBfmEOkTuZxpKYcrty"
"CLIENT","btSIOUkdrIatQJjiWCMDkLd","uYEHIssJZqYakU"
"CLIENT","ZozqmwXCSgjaOmseCOwlqrKytwgUOz","sLsMK"
"CLIENT","OMTiBJPLXEijWVCigyGiabrJpQj","XAEUPNrvhXOvldCUDmTQTFQYhtRqbtZ"
"CLIENT","YSVyFVQSoAjfhncysRg","txkPRiWKVApzFcYl"
"CLIENT","BTazUiAWugTbTusLrUSDb","y"
"CLIENT","uVFmsYkRxgCZZtv","FBaYZvbJSRsxeDp"
"CLIENT","YlIuVnRwqqaXdEJ","HXlNyoXpYBEfiOSwhfP"
"CLIENT","A","OiXKrsyOBCjEqGXTSPTaSJMatrhF"
"CLIENT","ebZfoMIAAQjGyIrYzxhEbRpeQ","XeD"
"CLIENT","ZLbuxf","BwEXXjhw"
"CLIENT","QZuwbTNxAeoJ","QtTOflXbHOncEUnOvXIXc"
"CLIENT","fWVIjSlBcJ","YITraltpvZfJTLmESNnapFhN"
"CLIENT","sJpgFePnOyns","XVySnCsapwmbCYBG"
"CLIENT","eeyfZrJFBNaEuifCNkszyiEoQ","gZMLCkOPXmdXNjx"
"CLIENT","JYWitjSodgE","yQYcIOkvAhLTcmYrO"
"CLIENT","LszOqwGlmyzrhupKjZNKuuiOP","A"
"CLIENT","gFhomWJfRGWaenLOfnnbs","vVUNOIIkGfcJxDJJ"
"CLIENT","ZJbEarRLyuorIWNQOnyxEhUZUSQT","AwirgqwyeMk"
"CLIENT","ANvTRlyuhxQOVPbkYtnUGVoPhqgtN","qxpqBvcqbbc"
"CLIENT","gbxddUcTxgUrCNPcqDB","qzRqqQguCWqel"
"CLIENT","AZWGNDbwVydJjUFpuYnYyF","olqwISJ"
"CLIENT","OtzCNOSxfoRrtAfJCbmCI","mLHIRhFVIjiziEduCgomzdXPPtQq"
"CLIENT","sDNHAyGTnNUJXqHscWZgWZAek","DirveTpIBclzm"
"CLIENT","LFFPU","qs"
"CLIENT","GHGzfbDtBzsLhoyPjMXvK","qrbmqXPOsLZgRVfijYgrjkBScvAf"
"CLIENT","FAJPL","UOvna"
"CLIENT","ZyFprInRwGnCzzKlBKKmer","IMPAgkNoeYfbFOJRDNjNdmVGBtz"
"CLIENT","tWTcafmTx","RQraCtCxLklPi"
"CLIENT","vKOVaTwAKzvNq","HVrbvjsWywtPAkEusXwpjF"
"CLIENT","iYAEDphgbEnTsLWMLtXndArryVNN","NsBBwQCWudVIOdTBGekx"
"CLIENT","iOK","esleAVkNopHIQgYGLlIATF"
"CLIENT","rAv","xsxbMLeWsiF"
"CLIENT","KoHURsAE","FZObrvYcJZUdQpkNMRWMnuqMZjGmbG"
"CLIENT","pqIfdz","l"
"CLIENT","CGXKUncoGjNmiufEezsqjyaf","frIBPZPaBSoCKMLUHpjvOgdpkHbj"
"CLIENT","vyMUyiUot","vTxvPHxRUSsO"
"CLIENT","NlVSeUjkrTVXWWjRx","FVXqaXZzZ"
"CLIENT","f","UZGjplCWIHgWC"
"CLIENT","zzgQumDOlHcTKpEDMMQAinV","aHOczHSZ"
"CLIENT","RaDcy","blh"
"CLIENT","iCGpFLjieraUbUBrfUNpNDetDurdT","EuwhAbssi"
"CLIENT","VUsjukttLVNgALOeIlaRbcuCmRofUK","k"
"CLIENT","WTQmuzKx","QWOsGZtOkrZUwsHIfhAdCfVqsdirC"
"CLIENT","svnVdfMIWKK","RTzziBjTVesYHPeRqqnRMqkrUBXhc"
"CLIENT","uMC","yWsEJVFyrWhjUrBmye"
"CLIENT","PrISvXOiTDXRusOyjfHuTWKRwBJOm","gDTFMaFREGoKZovAD"
"CLIENT","JABgJQuuFK","RCwdOHKbJuFhfYRW"
"CLIENT","RxtRlwILVXbRvbIODtPxDYpLArKUnKp","xzNsZDNC"
"CLIENT","oNwEKoMHBjAjbiWSSSRpRXL","AURzyt"
"CLIENT","lmbnRTFArBmCsVoOcCJNSiiAR","GiEvtzMXGjrOkbSWTmyDBS"
"CLIENT","ivvEA","BPQKbPFZ"
"CLIENT","MkmClFzFUyrbfdGs","vwsjtVleu"
"CLIENT","UVNrvjOYQBbPzeteLsatwvGFiQts","NzguJXznivAEBCzNd"
"CLIENT","AikVFYzzABIXIciOvSgOqPqiBX","Ebyrzvmdzt"
"CLIENT","VWTmdEhzBFVRTXZmUxvJSmva","x"
"CLIENT","pRATCjAxtoeahnuqTvlBMlDcVUfBfay","STDo"
"CLIENT","TUfoRTFWHJLIJhaXcZuIhzs","r"
"CLIENT","GLgmqINEeckO","E"
"CLIENT","KcDFogAcFQmhFHUwjfZqFF","olAXvJyVaIdUIjRDooPEq"
"CLIENT","bNeMIGAKLz","fmLLG"
"CLIENT","FjVTXbAxyytUeUpdT","mxPZDfJpnljucaA"
"CLIENT","XcGJ","resTjMbmoOkFbaEzFrWlXC"
"CLIENT","pwyfLmsdJYRkjim","rUVcUFrXkDCl"
"CLIENT","ZroPKZgL","lwMFYNncvLJMfQfrnPnBPGHN"
"CLIENT","RaaRZRzdKkbZIPzm","ZTKjOqBNPKtIXorhjjfmCaOsuPxVSvH"
"CLIENT","FTuYbqcdCouZhBOxhCXLhe","YowUBLQUE"
"CLIENT","Um","trzfWzzyVzubjvJIkgGTznStmeK"
"CLIENT","qUTKprXzzGKWJTteLLldkvYAfDigjGH","wMxHPeQPF"
"CLIENT","wnznyWxIEdNybTSltmSVdRr","TpAGWRBQ"
"CLIENT","Lds","vNfimICHWvrmiJySnRFutxVr"
"CLIENT","FBWS","Bim"
"CLIENT","pBFK","KYmCnumaWRAhRoBxTHkhdj"
"CLIENT","hZzpygzWW","N"
"CLIENT","EDGPoWXRYhzLCqZrqc","uhKmBaTubLYSdaWHUJH"
"CLIENT","mDNEwMzSAIVgFdfXLVgkYpFTU","eGJkNx"
"CLIENT","rhlkWokdrIP","wBg"
"CLIENT","guXVjlM","hlNFlbpkzznkDqTCbTyzjBs"
"CLIENT","ETyvemwvoadcvlvrhCDNOq","yJXkKha"
"CLIENT","wShXIVYMjWEHQSE","KbkQSblii"
"CLIENT","cokqwrDqNcH","gRUMSrpufyRcqQ"
"CLIENT","OIAFRT","DKYXDZLrtrJuQBWIDgYyiI"
"CLIENT","AxVkWjTsIGpzTxFNLKONhVqpFXHLEId","qkGNyIsGNAPkE"
"CLIENT","tQCCJSmAVisPEazXFQ","MwmkhrHNzaqwBtVGwiPCbswTskPsm"
"CLIENT","JqKCfgqVTsAoFTErynF","cgTjHdfSbFeOIFvNRZksaB"
"CARD","eOMtThyhVNLWUZNRcBaQKxI","2024-06-18","yedUsFwdkelQbxeTeQOvaScfqIOOmaa","-167885730524958550","58"
"CARD","VLhpfQGTMDYpsBZxvfBoeygjb","2029-10-26","UMaAIKKIkknjWEXJUfPxxQHeWKEJ","-3581075550420886390","76"
"CARD","gNfZBdyFGRajVfJNonEnOinZj","2015-01-25","UfzQhdgLLfDTDGspDb","1326634973105178603","6"
"CARD","YdvDhtAsLghPXAgtbprXPZkhnfLTBSX","2022-03-06","sPB","-1694783153133139413","108"
"CARD","yIvpRgmgQsYEKk","2026-02-12","AAAryjCRhLTuhnTodUewZQqaZErU","1210033231312349320","16"
"CARD","jNBgpTmxx","2027-07-05","pIoQM","7830028867000074426","82"
"CARD","PBzMiJFouxILNv","2024-04-27","FthRIkE","7314076204812145092","4"
"CARD","dwprLNbgNvZUMpqAXLJbjE","2011-06-10","TiQaUNWftniOAotnzWvkQt","4804084248667953465","156"
"CARD","MFOPluIOMfSnzX","2025-12-04","HuubOREhRXJoDCVcLCRmll","3899741886324459877","12"
"CARD","teOlrImKiDpJbLDnvK","2021-07-29","DiACnbEKIFidn","-5738853485602064100","85"
"CARD","O","2028-02-29","yybxVLsNlAeLWVhnIULZAyLBms","-981261886383069152","125"
"CARD","YFBlWcoVdFXlfhbUilkMpiHDMU","2012-12-23","veErKUBEqCrhrtgx","-5969394034050049196","21"
"CARD","WtKhlfZzDZ","2029-07-03","xlpKnXmsjfwUTYgfExSOnq","7156814178861103683","128"
"CARD","yLUuEMaNwExpndMYYptSXZv","2011-04-25","ExoLZAnxWro","582119640634903450","197"
"CARD","etgDUdmb","2011-05-23","cTVyrXOaoLCFQUOEXynhaz","-1079643762651135835","199"
"CARD","VIhYOTAybWXyBzGqRe","2011-10-25","wKkOqxJSqDjAtcDF","-7487977810896584711","83"
"CARD","YaahxwwkK","2018-06-28","aNVLssRUe","-5625430285771842101","60"
"CARD","DwmrfUyJVSbdBFIyjTfpDItaXB","2027-06-28","IQrWtYnHcO","-5064906505645556577","73"
"CARD","O","2021-07-03","bplgXS","8952652488435071836","97"
"CARD","BItmxBtJpbqEfQgWhKXmKMICCEU","2017-12-06","YIvewgAhbiAslSgvGJGPPEpl","4047834147411242470","152"
"CARD","oDLDPR","2015-03-02","JuhuUTlSCYdTVoSsJGyClHNnCWZGwZ","-8952004768583126073","122"
"CARD","JUt","2013-01-21","jWgnTkIeIrtqMPl","4854543426611963037","133"
"CARD","IgYnmBOoTiRwXILYPxNoVlgkbSZ","2015-03-18","tOXr","3098185324426972211","103"
"CARD","ZfevGGIyInuRGUCg","2019-03-27","GcGUaENkutTuUTC","8235617940769464475","173"
"CARD","ZBzhTZzyzEYLAEhIrdjvCmERMl","2018-10-13","QwRtlgJMzFfzLvgGOdyoxJF","3236989773587778216","65"
"CARD","bVxIKizEZqcOHAtUBCLrP","2014-03-25","cedRWcOca","-2753290635360365177","174"
"CARD","PSxwMDkpVdpPPmMkvQzMPMzmv","2022-04-14","OeNujiqMhRMxZqYNVITQFLfat","8985394130476872827","34"
"CARD","TqAeeGGOsayeZaiid","2010-09-02","NlrPLOmYMZqH","-7105464414206290462","45"
"CARD","ReYOZ","2023-10-12","HuOkwoGMjfyz","8741516651786060031","159"
"CARD","tUcZv","2023-09-07","oMDBOXQZoTV","-2700425672391700394","87"
"CARD","vXnsKKeWRvXUOo","2011-07-04","MFOntGwQ","-1488003346043220886","96"
"CARD","cJcrTBYYfMOJsQ","2028-12-08","vyvOyYRbkdQgIsAfelbohRfb","-8572165312685798590","119"
"CARD","QRMJmsdQDOgtFXhTSqWHdFjjbPJ","2018-09-27","roycD","-4979170095138826490","33"
"CARD","eulM","2023-11-17","ShbjkpWHaCgIH","-6505111070851151226","56"
"CARD","CcWqiiCdoqNVwxNkedJXwzScVQ","2023-07-13","gs","2964753085548698777","5"
"CARD","ZvyxlRcjBqfswv","2022-07-30","xlp","5751362079789648779","114"
"CARD","blYrsQFiCOxvKWEjrAsPDzKxhf","2021-06-30","mjLgOGYauEgmMmxBzA","6706018731672555542","122"
"CARD","dqLHkfzZyqoOobgrMLdCifPGZCbbiu","2017-10-05","zPAIhgbdQSDjSwUMITalAEnGIDKu","2916764516331717527","157"
"CARD","SEowKE","2013-10-13","LmsDjaKUHQGcw","4225129725418293125","24"
"CARD","yaVUnOnIbTeygCJPTWqGbAIxv","2010-07-15","EMePviztmdfqpvNrRqHVbFAphbnBMTI","5641073500334083152","191"
"CARD","Pomfs","2010-08-19","EzkUDLepGW","4668520819650225200","6"
"CARD","y","2026-08-11","XdgmWNbwLUXUeMm","7923334561086188174","192"
"CARD","CgyZxbpsUGupqoy","2024-10-20","QpVRFpRXlWkaZgdLUFlWyKvdrHf","-4482719343386508529","26"
"CARD","VfaVtB","2028-10-30","T","2328241308507134822","194"
"CARD","grEFTmbXZsOtJZgOSYbvqFYoiR","2026-07-09","AvQVzKwsYr","7247684422315704694","2"
"CARD","fp","2020-04-14","VNAHfDSY","-3253194140128865420","9"
"CARD","KNbgNP","2021-11-18","kMqmUbi","-1624218983402823170","51"
"CARD","LyuwQleqFmPPghIgjPIbCvcLfvZgLto","2014-07-26","HPdhkNUhzrzgPkCDqfMwHikwtySGb","-4041364522009944984","128"
"CARD","iHIVvNkATvQKBNBcIltsNMyznxPlsr","2016-01-24","ucWTgYTk","-7902538403095274063","184"
"CARD","vMfRBFBQTCAXujDhGGHwUpKLx","2023-11-26","nEOxJtAzCNYJESqYyrownyle","-875702229649376044","109"
"CARD","IMmhLOqDltfUwA","2018-07-26","qWo","-858277280417092230","159"
"CARD","wTiYlONPbytccZevAHtGXfY","2029-04-23","KqoANO","1873934022826907189","94"
"CARD","BSuuuhtxsjbfwZYEWqrMoERZwi","2024-07-05","VbdTtMjmWLVJdmhpPdXcLEO","-252272202290227253","39"
"CARD","Ko","2016-09-14","cfysZhLylzXvXfEEdYALxQwJOjvvuC","2675562347634189631","6"
"CARD","ZIkowQoBkpSHWpDJcdJoylO","2029-03-02","JWekLYCilwsmSglpMXbLsYY","8914104323199602320","86"
"CARD","wZLkKFyzvANf","2019-09-16","vfGUbqPjfDQjzUXCKwu","4510945875063656558","134"
"CARD","lBwZlNVKwsmgT","2014-11-29","pEVnNlLNEgy","-2639731705585997483","55"
"CARD","SOtkMbpZjumQOYEaaDWymzE","2023-11-27","pIwdYgEQzAPpmGvvtncdxYgVq","3327479835135226058","13"
"CARD","btSIOUkdrIatQJjiWCMDkLd","2014-05-22","uYEHIssJZqYakU","-827595607133435981","31"
"CARD","OMTiBJPLXEijWVCigyGiabrJpQj","2012-03-23","XAEUPNrvhXOvldCUDmTQTFQYhtRqbtZ","8892940566756196602","154"
"CARD","BTazUiAWugTbTusLrUSDb","2021-04-29","y","4195219366531491840","121"
"CARD","YlIuVnRwqqaXdEJ","2020-04-17","HXlNyoXpYBEfiOSwhfP","3047511661431578253","159"
"CARD","ebZfoMIAAQjGyIrYzxhEbRpeQ","2013-02-03","XeD","-100468148583612873","140"
"CARD","QZuwbTNxAeoJ","2021-01-15","QtTOflXbHOncEUnOvXIXc","-6851587731001292412","130"
"CARD","sJpgFePnOyns","2015-04-07","XVySnCsapwmbCYBG","4301655317135300390","138"
"CARD","JYWitjSodgE","2015-08-14","yQYcIOkvAhLTcmYrO","-3771407466253906397","151"
"CARD","gFhomWJfRGWaenLOfnnbs","2018-04-25","vVUNOIIkGfcJxDJJ","-8743801763053562922","54"
"CARD","ANvTRlyuhxQOVPbkYtnUGVoPhqgtN","2013-05-11","qxpqBvcqbbc","5422232084284851450","144"
"CARD","AZWGNDbwVydJjUFpuYnYyF","2026-08-29","olqwISJ","3148374138242468160","50"
"CARD","sDNHAyGTnNUJXqHscWZgWZAek","2016-01-18","DirveTpIBclzm","-3177460828019157714","112"
"CARD","GHGzfbDtBzsLhoyPjMXvK","2018-12-06","qrbmqXPOsLZgRVfijYgrjkBScvAf","-6874187357548605394","134"
"CARD","ZyFprInRwGnCzzKlBKKmer","2024-10-08","IMPAgkNoeYfbFOJRDNjNdmVGBtz","-5072279033266854643","174"
"CARD","vKOVaTwAKzvNq","2010-05-08","HVrbvjsWywtPAkEusXwpjF","-4862458310983528081","55"
"CARD","iOK","2013-07-05","esleAVkNopHIQgYGLlIATF","7088177799801431251","159"
"CARD","KoHURsAE","2029-08-17","FZObrvYcJZUdQpkNMRWMnuqMZjGmbG","7684209248681450047","106"
"CARD","CGXKUncoGjNmiufEezsqjyaf","2028-11-05","frIBPZPaBSoCKMLUHpjvOgdpkHbj","5184062981059583926","184"
"CARD","NlVSeUjkrTVXWWjRx","2027-01-06","FVXqaXZzZ","-3728563317299870475","46"
"CARD","zzgQumDOlHcTKpEDMMQAinV","2025-03-10","aHOczHSZ","-4780608640172359880","99"
"CARD","iCGpFLjieraUbUBrfUNpNDetDurdT","2011-05-26","EuwhAbssi","2455979106699100655","64"
"CARD","WTQmuzKx","2019-09-29","QWOsGZtOkrZUwsHIfhAdCfVqsdirC","-7485511250072376147","37"
"CARD","uMC","2013-06-29","yWsEJVFyrWhjUrBmye","464129667218230459","107"
"CARD","JABgJQuuFK","2029-03-25","RCwdOHKbJuFhfYRW","8872047501763869963","54"
"CARD","oNwEKoMHBjAjbiWSSSRpRXL","2022-04-19","AURzyt","-1809236213565810297","1"
"CARD","ivvEA","2024-04-27","BPQKbPFZ","3522110308609282802","149"
"CARD","UVNrvjOYQBbPzeteLsatwvGFiQts","2011-08-19","NzguJXznivAEBCzNd","-6515874447176300852","91"
"CARD","VWTmdEhzBFVRTXZmUxvJSmva","2019-06-24","x","6655198899095937788","12"
"CARD","TUfoRTFWHJLIJhaXcZuIhzs","2013-12-25","r","8497181353829310262","78"
"CARD","KcDFogAcFQmhFHUwjfZqFF","2021-03-27","olAXvJyVaIdUIjRDooPEq","-3871970790881311161","58"
"CARD","FjVTXbAxyytUeUpdT","2027-01-27","mxPZDfJpnljucaA","9156621176407554006","144"
"CARD","pwyfLmsdJYRkjim","2012-01-13","rUVcUFrXkDCl","-1739894264048449728","173"
"CARD","RaaRZRzdKkbZIPzm","2023-05-15","ZTKjOqBNPKtIXorhjjfmCaOsuPxVSvH","7293041913853572747","182"
"CARD","Um","2028-05-21","trzfWzzyVzubjvJIkgGTznStmeK","-6318734914872601423","23"
"CARD","wnznyWxIEdNybTSltmSVdRr","2019-10-07","TpAGWRBQ","7179958477716524206","86"
"CARD","FBWS","2019-06-12","Bim","-6384810907736422642","172"
"CARD","hZzpygzWW","2020-09-15","N","2942830067704181245","175"
"CARD","mDNEwMzSAIVgFdfXLVgkYpFTU","2027-04-24","eGJkNx","5055683775904687100","115"
"CARD","guXVjlM","2026-07-26","hlNFlbpkzznkDqTCbTyzjBs","-5389450659876230198","29"
"CARD","wShXIVYMjWEHQSE","2024-08-08","KbkQSblii","1432471619363884067","51"
"CARD","OIAFRT","2025-07-16","DKYXDZLrtrJuQBWIDgYyiI","6498478144691203172","148"
"CARD","tQCCJSmAVisPEazXFQ","2023-04-05","MwmkhrHNzaqwBtVGwiPCbswTskPsm","3242157950912020278","167"
"CARD","uHmkZMiepnpMzDtKhVhlB","2022-12-12","aZSVbLcYnzW","-2098998667635255610","1"
"CARD","YOJBDPGnnTRmRWBGLGy","2015-09-01","CS","-8387421563541118400","80"
"CARD","uypSsHjephMm","2010-02-07","bgJMGnFGFBvfJkmDDuTHUFVKTEct","7393966182881948287","74"
"CARD","wOnBTUKhZoJuScrpXLjIk","2013-03-20","yqWbQeADfDGDCKr","2544455523296736305","77"
"CARD","vZIVrwxwGDssxDbUJcQkzKoDlgF","2025-08-10","mfouzbiNkzolSFrPmBspQmSZlfHwjpa","4795739066758257634","50"
"CARD","AYfryQOoitUd","2025-11-01","vgoxhFpdhAsYtAucHKQgAvVrxXYOS","4407923366689692841","113"
"CARD","nacCGiPfxCWqsmEfdbMXUCCCzxUB","2016-03-27","vanGHwQecmTFS","-1302661199651701649","112"
"CARD","mxYeebyeFDWUEaRDQNcyWvMcJ","2010-06-23","ytJyNtGTiwZOXxVwz","-1547277218379235068","165"
"CARD","BdfDGVLepVmyiAqLJPtgxjc","2020-08-27","hlHZIrDfNbPBwMjiuaXwYkL","9169430916392441729","60"
